,日期,收盘价
2069,2013/8/27,1.653
2070,2013/8/28,1.647
2071,2013/8/29,1.641
2072,2013/8/30,1.645
2073,2013/9/2,1.648
2074,2013/9/3,1.668
2075,2013/9/4,1.67
2076,2013/9/5,1.665
2077,2013/9/6,1.683
2078,2013/9/9,1.772
2079,2013/9/10,1.799
2080,2013/9/11,1.803
2081,2013/9/12,1.833
2082,2013/9/13,1.811
2083,2013/9/16,1.797
2084,2013/9/17,1.757
2085,2013/9/18,1.759
2086,2013/9/23,1.769
2087,2013/9/24,1.731
2088,2013/9/25,1.717
2089,2013/9/26,1.689
2090,2013/9/27,1.695
2091,2013/9/30,1.697
2092,2013/10/8,1.717
2093,2013/10/9,1.723
2094,2013/10/10,1.694
2095,2013/10/11,1.725
2096,2013/10/14,1.718
2097,2013/10/15,1.71
2098,2013/10/16,1.689
2099,2013/10/17,1.681
2100,2013/10/18,1.693
2101,2013/10/21,1.714
2102,2013/10/22,1.694
2103,2013/10/23,1.693
2104,2013/10/24,1.674
2105,2013/10/25,1.663
2106,2013/10/28,1.665
2107,2013/10/29,1.686
2108,2013/10/30,1.708
2109,2013/10/31,1.685
2110,2013/11/1,1.7
2111,2013/11/4,1.693
2112,2013/11/5,1.687
2113,2013/11/6,1.669
2114,2013/11/7,1.664
2115,2013/11/8,1.639
2116,2013/11/11,1.641
2117,2013/11/12,1.663
2118,2013/11/13,1.621
2119,2013/11/14,1.622
2120,2013/11/15,1.6
2121,2013/11/18,1.675
2122,2013/11/19,1.656
2123,2013/11/20,1.66
2124,2013/11/21,1.644
2125,2013/11/22,1.639
2126,2013/11/25,1.63
2127,2013/11/26,1.627
2128,2013/11/27,1.643
2129,2013/11/28,1.659
2130,2013/11/29,1.656
2131,2013/12/2,1.675
2132,2013/12/3,1.676
2133,2013/12/4,1.696
2134,2013/12/5,1.69
2135,2013/12/6,1.672
2136,2013/12/9,1.666
2137,2013/12/10,1.668
2138,2013/12/11,1.639
2139,2013/12/12,1.629
2140,2013/12/13,1.627
2141,2013/12/16,1.603
2142,2013/12/17,1.595
2143,2013/12/18,1.599
2144,2013/12/19,1.581
2145,2013/12/20,1.543
2146,2013/12/23,1.542
2147,2013/12/24,1.54
2148,2013/12/25,1.546
2149,2013/12/26,1.527
2150,2013/12/27,1.549
2151,2013/12/30,1.548
2152,2013/12/31,1.571
2153,2014/1/2,1.558
2154,2014/1/3,1.535
2155,2014/1/6,1.513
2156,2014/1/7,1.512
2157,2014/1/8,1.513
2158,2014/1/9,1.503
2159,2014/1/10,1.497
2160,2014/1/13,1.491
2161,2014/1/14,1.495
2162,2014/1/15,1.487
2163,2014/1/16,1.49
2164,2014/1/17,1.473
2165,2014/1/20,1.465
2166,2014/1/21,1.474
2167,2014/1/22,1.513
2168,2014/1/23,1.499
2169,2014/1/24,1.499
2170,2014/1/27,1.478
2171,2014/1/28,1.486
2172,2014/1/29,1.492
2173,2014/1/30,1.475
2174,2014/2/7,1.472
2175,2014/2/10,1.501
2176,2014/2/11,1.526
2177,2014/2/12,1.522
2178,2014/2/13,1.527
2179,2014/2/14,1.53
2180,2014/2/17,1.534
2181,2014/2/18,1.506
2182,2014/2/19,1.529
2183,2014/2/20,1.518
2184,2014/2/21,1.502
2185,2014/2/24,1.467
2186,2014/2/25,1.44
2187,2014/2/26,1.44
2188,2014/2/27,1.451
2189,2014/2/28,1.461
2190,2014/3/3,1.458
2191,2014/3/4,1.459
2192,2014/3/5,1.444
2193,2014/3/6,1.456
2194,2014/3/7,1.452
2195,2014/3/10,1.408
2196,2014/3/11,1.41
2197,2014/3/12,1.414
2198,2014/3/13,1.434
2199,2014/3/14,1.422
2200,2014/3/17,1.434
2201,2014/3/18,1.425
2202,2014/3/19,1.419
2203,2014/3/20,1.408
2204,2014/3/21,1.463
2205,2014/3/24,1.476
2206,2014/3/25,1.465
2207,2014/3/26,1.463
2208,2014/3/27,1.464
2209,2014/3/28,1.471
2210,2014/3/31,1.464
2211,2014/4/1,1.469
2212,2014/4/2,1.488
2213,2014/4/3,1.475
2214,2014/4/4,1.488
2215,2014/4/8,1.532
2216,2014/4/9,1.528
2217,2014/4/10,1.567
2218,2014/4/11,1.561
2219,2014/4/14,1.552
2220,2014/4/15,1.522
2221,2014/4/16,1.522
2222,2014/4/17,1.516
2223,2014/4/18,1.515
2224,2014/4/21,1.489
2225,2014/4/22,1.505
2226,2014/4/23,1.505
2227,2014/4/24,1.509
2228,2014/4/25,1.5
2229,2014/4/28,1.483
2230,2014/4/29,1.493
2231,2014/4/30,1.492
2232,2014/5/5,1.483
2233,2014/5/6,1.481
2234,2014/5/7,1.473
2235,2014/5/8,1.476
2236,2014/5/9,1.476
2237,2014/5/12,1.503
2238,2014/5/13,1.496
2239,2014/5/14,1.498
2240,2014/5/15,1.484
2241,2014/5/16,1.481
2242,2014/5/19,1.457
2243,2014/5/20,1.455
2244,2014/5/21,1.469
2245,2014/5/22,1.466
2246,2014/5/23,1.48
2247,2014/5/26,1.482
2248,2014/5/27,1.478
2249,2014/5/28,1.488
2250,2014/5/29,1.482
2251,2014/5/30,1.477
2252,2014/6/3,1.473
2253,2014/6/4,1.464
2254,2014/6/5,1.481
2255,2014/6/6,1.469
2256,2014/6/9,1.472
2257,2014/6/10,1.49
2258,2014/6/11,1.484
2259,2014/6/12,1.481
2260,2014/6/13,1.5
2261,2014/6/16,1.516
2262,2014/6/17,1.502
2263,2014/6/18,1.496
2264,2014/6/19,1.478
2265,2014/6/20,1.485
2266,2014/6/23,1.48
2267,2014/6/24,1.489
2268,2014/6/25,1.482
2269,2014/6/26,1.49
2270,2014/6/27,1.486
2271,2014/6/30,1.497
2272,2014/7/1,1.493
2273,2014/7/2,1.501
2274,2014/7/3,1.505
2275,2014/7/4,1.51
2276,2014/7/7,1.511
2277,2014/7/8,1.508
2278,2014/7/9,1.492
2279,2014/7/10,1.491
2280,2014/7/11,1.498
2281,2014/7/14,1.511
2282,2014/7/15,1.513
2283,2014/7/16,1.512
2284,2014/7/17,1.507
2285,2014/7/18,1.516
2286,2014/7/21,1.515
2287,2014/7/22,1.533
2288,2014/7/23,1.545
2289,2014/7/24,1.58
2290,2014/7/25,1.596
2291,2014/7/28,1.647
2292,2014/7/29,1.65
2293,2014/7/30,1.642
2294,2014/7/31,1.666
2295,2014/8/1,1.649
2296,2014/8/4,1.685
2297,2014/8/5,1.672
2298,2014/8/6,1.658
2299,2014/8/7,1.633
2300,2014/8/8,1.637
2301,2014/8/11,1.659
2302,2014/8/12,1.647
2303,2014/8/13,1.651
2304,2014/8/14,1.637
2305,2014/8/15,1.653
2306,2014/8/18,1.654
2307,2014/8/19,1.649
2308,2014/8/20,1.645
2309,2014/8/21,1.629
2310,2014/8/22,1.635
2311,2014/8/25,1.62
2312,2014/8/26,1.617
2313,2014/8/27,1.615
2314,2014/8/28,1.612
2315,2014/8/29,1.623
2316,2014/9/1,1.626
2317,2014/9/2,1.649
2318,2014/9/3,1.667
2319,2014/9/4,1.679
2320,2014/9/5,1.699
2321,2014/9/9,1.685
2322,2014/9/10,1.671
2323,2014/9/11,1.666
2324,2014/9/12,1.675
2325,2014/9/15,1.669
2326,2014/9/16,1.644
2327,2014/9/17,1.648
2328,2014/9/18,1.652
