"SgnDate","Term","Shibor"
"2007-03-01","90天","2.84680"
"2007-03-01","7天","1.75840"
"2007-03-02","1年","3.00280"
"2007-03-02","30天","2.42250"
"2007-03-02","14天","1.79810"
"2007-03-02","9个月","2.93250"
"2007-03-02","1天","1.51940"
"2007-03-02","90天","2.83940"
"2007-03-02","6个月","2.87220"
"2007-03-02","7天","1.68380"
"2007-03-05","30天","2.30730"
"2007-03-05","14天","1.76180"
"2007-03-05","1年","3.00280"
"2007-03-05","1天","1.49990"
"2007-03-05","6个月","2.87210"
"2007-03-05","7天","1.66760"
"2007-03-05","90天","2.83320"
"2007-03-05","9个月","2.93240"
"2007-03-06","1年","3.00280"
"2007-03-06","30天","2.25610"
"2007-03-06","7天","1.61450"
"2007-03-06","9个月","2.93230"
"2007-03-06","90天","2.82920"
"2007-03-06","6个月","2.87190"
"2007-03-06","14天","1.74930"
"2007-03-06","1天","1.46830"
"2007-03-07","1年","3.00280"
"2007-03-07","30天","2.26000"
"2007-03-07","14天","1.74780"
"2007-03-07","9个月","2.93230"
"2007-03-07","1天","1.43750"
"2007-03-07","6个月","2.87190"
"2007-03-07","90天","2.82470"
"2007-03-07","7天","1.54980"
"2007-03-08","1年","3.00280"
"2007-03-08","30天","2.26150"
"2007-03-08","14天","1.75390"
"2007-03-08","9个月","2.93220"
"2007-03-08","1天","1.41530"
"2007-03-08","90天","2.82310"
"2007-03-08","6个月","2.87190"
"2007-03-08","7天","1.53160"
"2007-03-09","9个月","2.93220"
"2007-03-09","30天","2.26160"
"2007-03-09","14天","1.75530"
"2007-03-09","1年","3.00280"
"2007-03-09","1天","1.39520"
"2007-03-09","6个月","2.87190"
"2007-03-09","7天","1.49560"
"2007-03-09","90天","2.82170"
"2007-03-12","6个月","2.87190"
"2007-03-12","7天","1.47700"
"2007-03-12","1天","1.38000"
"2007-03-12","30天","2.25870"
"2007-03-12","1年","3.00280"
"2007-03-12","14天","1.65780"
"2007-03-12","90天","2.82150"
"2007-03-12","9个月","2.93220"
"2007-03-13","6个月","2.87190"
"2007-03-13","7天","1.46050"
"2007-03-13","1天","1.36430"
"2007-03-13","30天","2.24980"
"2007-03-13","90天","2.82110"
"2007-03-13","9个月","2.93450"
"2007-03-13","1年","3.01510"
"2007-03-13","14天","1.73640"
"2007-03-14","14天","1.75600"
"2007-03-14","1天","1.35350"
"2007-03-14","1年","3.03020"
"2007-03-14","7天","1.44190"
"2007-03-14","90天","2.82030"
"2007-03-14","6个月","2.87200"
"2007-03-14","30天","2.22700"
"2007-03-14","9个月","2.93710"
"2007-03-15","7天","1.44260"
"2007-03-15","90天","2.82100"
"2007-03-15","30天","2.23020"
"2007-03-15","6个月","2.87220"
"2007-03-15","1年","3.04550"
"2007-03-15","9个月","2.93970"
"2007-03-15","1天","1.35130"
"2007-03-15","14天","1.76450"
"2007-03-16","90天","2.82140"
"2007-03-16","7天","1.51640"
"2007-03-16","1天","1.40880"
"2007-03-16","1年","3.05330"
"2007-03-16","30天","2.25030"
"2007-03-16","6个月","2.87280"
"2007-03-16","14天","1.81250"
"2007-03-16","9个月","2.94170"
"2007-03-19","7天","1.66470"
"2007-03-19","90天","2.83350"
"2007-03-19","9个月","2.96110"
"2007-03-19","6个月","2.88950"
"2007-03-19","14天","1.96430"
"2007-03-19","1年","3.07900"
"2007-03-19","30天","2.33810"
"2007-03-19","1天","1.53130"
"2007-03-20","7天","1.70330"
"2007-03-20","90天","2.83570"
"2007-03-20","14天","1.95620"
"2007-03-20","1天","1.55510"
"2007-03-20","1年","3.09670"
"2007-03-20","6个月","2.90080"
"2007-03-20","30天","2.38960"
"2007-03-20","9个月","2.97280"
"2007-03-21","7天","1.75840"
"2007-03-21","90天","2.84010"
"2007-03-21","30天","2.41100"
"2007-03-21","6个月","2.90880"
"2007-03-21","1年","3.10960"
"2007-03-21","9个月","2.98040"
"2007-03-21","1天","1.60770"
"2007-03-21","14天","1.99910"
"2007-03-22","90天","2.84470"
"2007-03-22","7天","1.80690"
"2007-03-22","1天","1.64870"
"2007-03-22","1年","3.12020"
"2007-03-22","30天","2.42120"
"2007-03-22","6个月","2.91680"
"2007-03-22","14天","2.02740"
"2007-03-22","9个月","2.98760"
"2007-03-23","7天","1.86500"
"2007-03-23","90天","2.84800"
"2007-03-23","9个月","2.99270"
"2007-03-23","6个月","2.92470"
"2007-03-23","14天","2.01990"
"2007-03-23","1年","3.13040"
"2007-03-23","30天","2.43650"
"2007-03-23","1天","1.68710"
"2007-03-26","7天","1.94870"
"2007-03-26","90天","2.84990"
"2007-03-26","14天","2.07760"
"2007-03-26","1天","1.74660"
"2007-03-26","1年","3.13860"
"2007-03-26","6个月","2.93120"
"2007-03-26","30天","2.45880"
"2007-03-26","9个月","2.99810"
"2007-03-27","7天","1.95820"
"2007-03-27","90天","2.85400"
"2007-03-27","30天","2.49830"
"2007-03-27","6个月","2.93750"
"2007-03-27","1年","3.15040"
"2007-03-27","9个月","3.00500"
"2007-03-27","1天","1.73970"
"2007-03-27","14天","2.14470"
"2007-03-28","90天","2.85740"
"2007-03-28","7天","1.96580"
"2007-03-28","1天","1.80160"
"2007-03-28","1年","3.15890"
"2007-03-28","30天","2.58190"
"2007-03-28","6个月","2.93920"
"2007-03-28","14天","2.35260"
"2007-03-28","9个月","3.00890"
"2007-03-29","30天","2.64270"
"2007-03-29","14天","2.46660"
"2007-03-29","1年","3.16650"
"2007-03-29","9个月","3.01260"
"2007-03-29","1天","1.80390"
"2007-03-29","6个月","2.94030"
"2007-03-29","90天","2.85920"
"2007-03-29","7天","1.97290"
"2007-03-30","1年","3.17830"
"2007-03-30","30天","2.68090"
"2007-03-30","14天","2.49230"
"2007-03-30","9个月","3.02150"
"2007-03-30","1天","1.80570"
"2007-03-30","90天","2.86100"
"2007-03-30","6个月","2.94410"
"2007-03-30","7天","1.97040"
"2007-04-02","30天","2.69550"
"2007-04-02","14天","2.42550"
"2007-04-02","1年","3.18410"
"2007-04-02","1天","1.80190"
"2007-04-02","6个月","2.94710"
"2007-04-02","7天","1.94420"
"2007-04-02","90天","2.86430"
"2007-04-02","9个月","3.02360"
"2007-04-03","1年","3.18800"
"2007-04-03","30天","2.70750"
"2007-04-03","7天","1.94760"
"2007-04-03","9个月","3.02570"
"2007-04-03","90天","2.86430"
"2007-04-03","6个月","2.95020"
"2007-04-03","14天","2.40000"
"2007-04-03","1天","1.79450"
"2007-04-04","30天","2.73330"
"2007-04-04","14天","2.42710"
"2007-04-04","9个月","3.02800"
"2007-04-04","1天","1.79320"
"2007-04-04","6个月","2.95190"
"2007-04-04","90天","2.86520"
"2007-04-04","1年","3.19000"
"2007-04-04","7天","1.95530"
"2007-04-05","30天","2.75590"
"2007-04-05","14天","2.40320"
"2007-04-05","9个月","3.02880"
"2007-04-05","1天","1.89130"
"2007-04-05","90天","2.86560"
"2007-04-05","6个月","2.95260"
"2007-04-05","7天","1.99230"
"2007-04-05","1年","3.19070"
"2007-04-06","30天","2.85520"
"2007-04-06","14天","2.46940"
"2007-04-06","1年","3.19430"
"2007-04-06","1天","1.99590"
"2007-04-06","6个月","2.95540"
"2007-04-06","7天","2.18540"
"2007-04-06","90天","2.86950"
"2007-04-06","9个月","3.03250"
"2007-04-09","30天","2.92280"
"2007-04-09","7天","2.29590"
"2007-04-09","9个月","3.03700"
"2007-04-09","90天","2.87790"
"2007-04-09","6个月","2.95870"
"2007-04-09","14天","2.68540"
"2007-04-09","1天","2.00040"
"2007-04-09","1年","3.19730"
"2007-04-10","30天","2.98630"
"2007-04-10","1年","3.20030"
"2007-04-10","90天","2.88220"
"2007-04-10","9个月","3.04170"
"2007-04-10","6个月","2.96060"
"2007-04-10","7天","2.37510"
"2007-04-10","14天","2.97650"
"2007-04-10","1天","2.01100"
"2007-04-11","1天","2.03100"
"2007-04-11","30天","3.04060"
"2007-04-11","90天","2.88730"
"2007-04-11","9个月","3.04610"
"2007-04-11","1年","3.20320"
"2007-04-11","6个月","2.96400"
"2007-04-11","7天","2.36810"
"2007-04-11","14天","2.95170"
"2007-04-12","14天","3.04720"
"2007-04-12","1天","2.03190"
"2007-04-12","6个月","2.96620"
"2007-04-12","1年","3.20510"
"2007-04-12","30天","3.04650"
"2007-04-12","90天","2.88940"
"2007-04-12","9个月","3.05070"
"2007-04-12","7天","2.38790"
"2007-04-13","7天","2.49010"
"2007-04-13","90天","2.89040"
"2007-04-13","1年","3.20540"
"2007-04-13","30天","3.08150"
"2007-04-13","6个月","2.96690"
"2007-04-13","14天","3.11850"
"2007-04-13","9个月","3.05260"
"2007-04-13","1天","2.11530"
"2007-04-16","90天","2.89320"
"2007-04-16","7天","2.96120"
"2007-04-16","1天","2.45980"
"2007-04-16","1年","3.20710"
"2007-04-16","30天","3.34440"
"2007-04-16","6个月","2.96930"
"2007-04-16","14天","3.55660"
"2007-04-16","9个月","3.05580"
"2007-04-17","7天","2.95490"
"2007-04-17","90天","2.90160"
"2007-04-17","9个月","3.05910"
"2007-04-17","6个月","2.97100"
"2007-04-17","14天","3.68970"
"2007-04-17","1年","3.20910"
"2007-04-17","30天","3.46740"
"2007-04-17","1天","2.46500"
"2007-04-18","7天","3.37730"
"2007-04-18","90天","2.90490"
"2007-04-18","14天","3.80350"
"2007-04-18","1天","2.47620"
"2007-04-18","1年","3.20970"
"2007-04-18","6个月","2.97220"
"2007-04-18","30天","3.74890"
"2007-04-18","9个月","3.06010"
"2007-04-19","7天","4.07040"
"2007-04-19","90天","2.93790"
"2007-04-19","30天","4.19700"
"2007-04-19","6个月","2.97970"
"2007-04-19","1年","3.21280"
"2007-04-19","9个月","3.06440"
"2007-04-19","1天","3.04030"
"2007-04-19","14天","4.20020"
"2007-04-20","90天","2.95320"
"2007-04-20","7天","4.21130"
"2007-04-20","1天","3.35620"
"2007-04-20","1年","3.21630"
"2007-04-20","30天","4.33000"
"2007-04-20","6个月","2.98650"
"2007-04-20","14天","4.38700"
"2007-04-20","9个月","3.06840"
"2007-04-23","7天","4.47170"
"2007-04-23","90天","2.96510"
"2007-04-23","9个月","3.06970"
"2007-04-23","6个月","2.98780"
"2007-04-23","14天","4.44310"
"2007-04-23","1年","3.21900"
"2007-04-23","30天","4.40140"
"2007-04-23","1天","3.38570"
"2007-04-24","7天","4.71380"
"2007-04-24","90天","2.97210"
"2007-04-24","14天","4.63120"
"2007-04-24","1天","3.50100"
"2007-04-24","1年","3.22130"
"2007-04-24","6个月","2.99050"
"2007-04-24","30天","4.44430"
"2007-04-24","9个月","3.07140"
"2007-04-25","7天","4.72530"
"2007-04-25","90天","2.97600"
"2007-04-25","30天","4.35390"
"2007-04-25","6个月","2.99220"
"2007-04-25","1年","3.22320"
"2007-04-25","9个月","3.07220"
"2007-04-25","1天","3.50710"
"2007-04-25","14天","4.65570"
"2007-04-26","90天","2.97370"
"2007-04-26","7天","4.35190"
"2007-04-26","1天","3.01900"
"2007-04-26","1年","3.22250"
"2007-04-26","30天","4.14410"
"2007-04-26","6个月","2.99250"
"2007-04-26","14天","4.14380"
"2007-04-26","9个月","3.07230"
"2007-04-27","7天","3.67200"
"2007-04-27","90天","2.97450"
"2007-04-27","9个月","3.07220"
"2007-04-27","6个月","2.99220"
"2007-04-27","14天","3.92730"
"2007-04-27","1年","3.22160"
"2007-04-27","30天","3.88550"
"2007-04-27","1天","2.51290"
"2007-04-28","14天","2.49290"
"2007-04-28","1天","1.98070"
"2007-04-28","1年","3.21800"
"2007-04-28","30天","2.97790"
"2007-04-28","9个月","3.07090"
"2007-04-28","90天","2.96850"
"2007-04-28","6个月","2.99210"
"2007-04-28","7天","2.24830"
"2007-04-29","30天","2.73490"
"2007-04-29","14天","2.15970"
"2007-04-29","1年","3.21570"
"2007-04-29","1天","1.67100"
"2007-04-29","6个月","2.98960"
"2007-04-29","7天","2.08690"
"2007-04-29","90天","2.96010"
"2007-04-29","9个月","3.06870"
"2007-04-30","1年","3.21470"
"2007-04-30","30天","2.54980"
"2007-04-30","7天","1.84590"
"2007-04-30","9个月","3.06610"
"2007-04-30","90天","2.95740"
"2007-04-30","6个月","2.98790"
"2007-04-30","14天","2.01210"
"2007-04-30","1天","1.63030"
"2007-05-08","1年","3.21420"
"2007-05-08","30天","2.65050"
"2007-05-08","14天","1.99050"
"2007-05-08","9个月","3.06520"
"2007-05-08","1天","1.65070"
"2007-05-08","6个月","2.98670"
"2007-05-08","90天","2.95500"
"2007-05-08","7天","1.79770"
"2007-05-09","1年","3.21370"
"2007-05-09","30天","2.71140"
"2007-05-09","14天","2.01660"
"2007-05-09","9个月","3.06470"
"2007-05-09","1天","1.67770"
"2007-05-09","90天","2.95320"
"2007-05-09","6个月","2.98560"
"2007-05-09","7天","1.79570"
"2007-05-10","30天","2.77000"
"2007-05-10","14天","2.04400"
"2007-05-10","1年","3.21520"
"2007-05-10","1天","1.70210"
"2007-05-10","6个月","2.98660"
"2007-05-10","7天","1.87200"
"2007-05-10","90天","2.95530"
"2007-05-10","9个月","3.06510"
"2007-05-11","1年","3.21720"
"2007-05-11","30天","3.03650"
"2007-05-11","7天","3.02150"
"2007-05-11","9个月","3.06680"
"2007-05-11","90天","2.95900"
"2007-05-11","6个月","2.98920"
"2007-05-11","14天","2.47990"
"2007-05-11","1天","1.90340"
"2007-05-14","7天","3.19850"
"2007-05-14","90天","2.96990"
"2007-05-14","1年","3.21860"
"2007-05-14","30天","3.17600"
"2007-05-14","14天","3.30380"
"2007-05-14","1天","2.00080"
"2007-05-14","6个月","2.98940"
"2007-05-14","9个月","3.07020"
"2007-05-15","6个月","2.99030"
"2007-05-15","7天","3.05500"
"2007-05-15","1年","3.21930"
"2007-05-15","30天","3.14000"
"2007-05-15","1天","1.92040"
"2007-05-15","90天","2.96950"
"2007-05-15","9个月","3.07040"
"2007-05-15","14天","3.25870"
"2007-05-16","7天","2.99770"
"2007-05-16","6个月","2.99130"
"2007-05-16","14天","3.15920"
"2007-05-16","1天","1.92460"
"2007-05-16","1年","3.22300"
"2007-05-16","30天","3.12720"
"2007-05-16","90天","2.96690"
"2007-05-16","9个月","3.07260"
"2007-05-17","6个月","2.99050"
"2007-05-17","7天","2.87320"
"2007-05-17","9个月","3.07220"
"2007-05-17","90天","2.96340"
"2007-05-17","30天","3.01210"
"2007-05-17","1天","1.90760"
"2007-05-17","1年","3.22200"
"2007-05-17","14天","3.03970"
"2007-05-18","90天","2.96290"
"2007-05-18","9个月","3.07270"
"2007-05-18","14天","2.98050"
"2007-05-18","1天","1.85020"
"2007-05-18","30天","2.91430"
"2007-05-18","7天","2.57840"
"2007-05-18","1年","3.22150"
"2007-05-18","6个月","2.99020"
"2007-05-21","90天","2.98260"
"2007-05-21","9个月","3.10370"
"2007-05-21","6个月","3.02030"
"2007-05-21","7天","2.51420"
"2007-05-21","30天","2.97300"
"2007-05-21","14天","2.79760"
"2007-05-21","1年","3.26140"
"2007-05-21","1天","1.84030"
"2007-05-22","9个月","3.14060"
"2007-05-22","90天","3.00170"
"2007-05-22","1年","3.30030"
"2007-05-22","30天","2.99900"
"2007-05-22","6个月","3.04930"
"2007-05-22","7天","2.47900"
"2007-05-22","14天","2.72110"
"2007-05-22","1天","1.80860"
"2007-05-23","90天","3.01960"
"2007-05-23","9个月","3.16590"
"2007-05-23","14天","2.71500"
"2007-05-23","7天","2.40260"
"2007-05-23","1天","1.80020"
"2007-05-23","30天","3.01090"
"2007-05-23","6个月","3.06800"
"2007-05-23","1年","3.33220"
"2007-05-24","9个月","3.18230"
"2007-05-24","1天","1.79050"
"2007-05-24","1年","3.36080"
"2007-05-24","30天","3.01690"
"2007-05-24","7天","2.37400"
"2007-05-24","6个月","3.07940"
"2007-05-24","14天","2.83160"
"2007-05-24","90天","3.03270"
"2007-05-25","9个月","3.19420"
"2007-05-25","6个月","3.08390"
"2007-05-25","7天","2.35410"
"2007-05-25","30天","3.01930"
"2007-05-25","14天","2.84000"
"2007-05-25","90天","3.03800"
"2007-05-25","1年","3.37220"
"2007-05-25","1天","1.80900"
"2007-05-28","9个月","3.20060"
"2007-05-28","90天","3.04240"
"2007-05-28","1年","3.38480"
"2007-05-28","30天","3.01410"
"2007-05-28","6个月","3.09050"
"2007-05-28","7天","2.33850"
"2007-05-28","14天","2.80870"
"2007-05-28","1天","1.79650"
"2007-05-29","9个月","3.20520"
"2007-05-29","14天","2.77920"
"2007-05-29","90天","3.04450"
"2007-05-29","7天","2.30780"
"2007-05-29","1天","1.79250"
"2007-05-29","30天","3.01440"
"2007-05-29","6个月","3.09340"
"2007-05-29","1年","3.39140"
"2007-05-30","9个月","3.20820"
"2007-05-30","1天","1.79670"
"2007-05-30","1年","3.39540"
"2007-05-30","30天","3.01770"
"2007-05-30","7天","2.32110"
"2007-05-30","6个月","3.09570"
"2007-05-30","14天","2.72290"
"2007-05-30","90天","3.04590"
"2007-05-31","6个月","3.09900"
"2007-05-31","7天","2.46830"
"2007-05-31","30天","3.03270"
"2007-05-31","14天","2.79980"
"2007-05-31","90天","3.04720"
"2007-05-31","9个月","3.21070"
"2007-05-31","1年","3.39850"
"2007-05-31","1天","1.79860"
"2007-06-01","90天","3.04720"
"2007-06-01","1年","3.39930"
"2007-06-01","30天","3.03570"
"2007-06-01","6个月","3.10000"
"2007-06-01","7天","2.81580"
"2007-06-01","14天","2.85310"
"2007-06-01","1天","2.10050"
"2007-06-01","9个月","3.21250"
"2007-06-04","14天","2.85820"
"2007-06-04","90天","3.05020"
"2007-06-04","1天","2.04870"
"2007-06-04","9个月","3.21580"
"2007-06-04","1年","3.39990"
"2007-06-04","6个月","3.10270"
"2007-06-04","7天","2.84370"
"2007-06-04","30天","3.04440"
"2007-06-05","90天","3.05190"
"2007-06-05","9个月","3.21720"
"2007-06-05","1天","2.04770"
"2007-06-05","6个月","3.10370"
"2007-06-05","30天","3.03990"
"2007-06-05","1年","3.40280"
"2007-06-05","7天","2.82280"
"2007-06-05","14天","2.85920"
"2007-06-06","90天","3.05440"
"2007-06-06","9个月","3.21810"
"2007-06-06","6个月","3.10370"
"2007-06-06","7天","2.78250"
"2007-06-06","30天","3.03160"
"2007-06-06","14天","2.85770"
"2007-06-06","1年","3.40430"
"2007-06-06","1天","2.01790"
"2007-06-07","9个月","3.21940"
"2007-06-07","30天","2.96910"
"2007-06-07","6个月","3.10250"
"2007-06-07","90天","3.05010"
"2007-06-07","1年","3.40730"
"2007-06-07","14天","2.56650"
"2007-06-07","7天","2.49340"
"2007-06-07","1天","1.98370"
"2007-06-08","90天","3.04860"
"2007-06-08","9个月","3.21890"
"2007-06-08","14天","2.45850"
"2007-06-08","6个月","3.10300"
"2007-06-08","7天","2.34070"
"2007-06-08","1天","1.92700"
"2007-06-08","1年","3.40880"
"2007-06-08","30天","2.97300"
"2007-06-11","90天","3.04950"
"2007-06-11","9个月","3.21820"
"2007-06-11","1天","1.88690"
"2007-06-11","6个月","3.10760"
"2007-06-11","30天","2.97130"
"2007-06-11","1年","3.40980"
"2007-06-11","7天","2.29230"
"2007-06-11","14天","2.59120"
"2007-06-12","90天","3.05030"
"2007-06-12","9个月","3.21870"
"2007-06-12","6个月","3.10910"
"2007-06-12","7天","2.27330"
"2007-06-12","30天","2.99380"
"2007-06-12","14天","2.83450"
"2007-06-12","1年","3.41120"
"2007-06-12","1天","1.86180"
"2007-06-13","7天","2.26660"
"2007-06-13","90天","3.05220"
"2007-06-13","1年","3.41390"
"2007-06-13","30天","3.00560"
"2007-06-13","6个月","3.11060"
"2007-06-13","9个月","3.21900"
"2007-06-13","14天","3.14970"
"2007-06-13","1天","1.82850"
"2007-06-14","90天","3.05530"
"2007-06-14","1年","3.41670"
"2007-06-14","1天","1.83590"
"2007-06-14","30天","3.03400"
"2007-06-14","7天","3.26940"
"2007-06-14","6个月","3.11420"
"2007-06-14","14天","3.59200"
"2007-06-14","9个月","3.22080"
"2007-06-15","7天","4.27640"
"2007-06-15","90天","3.05730"
"2007-06-15","9个月","3.22260"
"2007-06-15","1年","3.42020"
"2007-06-15","6个月","3.11770"
"2007-06-15","14天","4.02650"
"2007-06-15","1天","1.90880"
"2007-06-15","30天","3.04950"
"2007-06-18","7天","4.30860"
"2007-06-18","90天","3.05850"
"2007-06-18","14天","4.23550"
"2007-06-18","1年","3.42020"
"2007-06-18","1天","2.53780"
"2007-06-18","30天","3.13270"
"2007-06-18","6个月","3.11910"
"2007-06-18","9个月","3.22370"
