期权代码,交易代码,期权简称,标的代码,类型,认购/认沽,行权方式,行权价,合约单位,到期月份,上市日,到期日,行权日,行权交收日,上市首日参考价,挂牌原因,结算方式,交易状态
10002029,510050C1912M02700,50ETF购2019年12月2700,510050.SH,ETF期权,认购,欧式,2.7,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.1994,调整加挂,实物资产,退市
10002030,510050C1912M02750,50ETF购2019年12月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.1513,调整加挂,实物资产,退市
10002031,510050C1912M02800,50ETF购2019年12月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.1069,调整加挂,实物资产,退市
10002032,510050C1912M02850,50ETF购2019年12月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.068,调整加挂,实物资产,退市
10002033,510050C1912M02900,50ETF购2019年12月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.0385,调整加挂,实物资产,退市
10002034,510050C1912M02950,50ETF购2019年12月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.0191,调整加挂,实物资产,退市
10002035,510050C1912M03000,50ETF购2019年12月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.0096,调整加挂,实物资产,退市
10002036,510050C1912M03100,50ETF购2019年12月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.0029,调整加挂,实物资产,退市
10002037,510050C1912M03200,50ETF购2019年12月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.0014,调整加挂,实物资产,退市
10002038,510050P1912M02700,50ETF沽2019年12月2700,510050.SH,ETF期权,认沽,欧式,2.7,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.0024,调整加挂,实物资产,退市
10002039,510050P1912M02750,50ETF沽2019年12月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.0042,调整加挂,实物资产,退市
10002040,510050P1912M02800,50ETF沽2019年12月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.0096,调整加挂,实物资产,退市
10002041,510050P1912M02850,50ETF沽2019年12月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.0209,调整加挂,实物资产,退市
10002042,510050P1912M02900,50ETF沽2019年12月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.0406,调整加挂,实物资产,退市
10002043,510050P1912M02950,50ETF沽2019年12月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.0709,调整加挂,实物资产,退市
10002044,510050P1912M03000,50ETF沽2019年12月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.1135,调整加挂,实物资产,退市
10002045,510050P1912M03100,50ETF沽2019年12月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.209,调整加挂,实物资产,退市
10002046,510050P1912M03200,50ETF沽2019年12月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2019-12,2019-12-02,2019-12-25,2019-12-25,2019-12-26,0.309,调整加挂,实物资产,退市
10002047,510050C2001M02700,50ETF购2020年1月2700,510050.SH,ETF期权,认购,欧式,2.7,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.206,调整加挂,实物资产,退市
10002048,510050C2001M02750,50ETF购2020年1月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.1607,调整加挂,实物资产,退市
10002049,510050C2001M02800,50ETF购2020年1月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.1187,调整加挂,实物资产,退市
10002050,510050C2001M02850,50ETF购2020年1月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.0846,调整加挂,实物资产,退市
10002051,510050C2001M02900,50ETF购2020年1月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.0581,调整加挂,实物资产,退市
10002052,510050C2001M02950,50ETF购2020年1月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.0374,调整加挂,实物资产,退市
10002053,510050C2001M03000,50ETF购2020年1月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.0235,调整加挂,实物资产,退市
10002054,510050C2001M03100,50ETF购2020年1月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.0083,调整加挂,实物资产,退市
10002055,510050C2001M03200,50ETF购2020年1月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.0034,调整加挂,实物资产,退市
10002056,510050P2001M02700,50ETF沽2020年1月2700,510050.SH,ETF期权,认沽,欧式,2.7,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.0058,调整加挂,实物资产,退市
10002057,510050P2001M02750,50ETF沽2020年1月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.0119,调整加挂,实物资产,退市
10002058,510050P2001M02800,50ETF沽2020年1月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.0229,调整加挂,实物资产,退市
10002059,510050P2001M02850,50ETF沽2020年1月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.0381,调整加挂,实物资产,退市
10002060,510050P2001M02900,50ETF沽2020年1月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.0591,调整加挂,实物资产,退市
10002061,510050P2001M02950,50ETF沽2020年1月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.0881,调整加挂,实物资产,退市
10002062,510050P2001M03000,50ETF沽2020年1月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.1244,调整加挂,实物资产,退市
10002063,510050P2001M03100,50ETF沽2020年1月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.2112,调整加挂,实物资产,退市
10002064,510050P2001M03200,50ETF沽2020年1月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2020-01,2019-12-02,2020-01-22,2020-01-22,2020-01-23,0.309,调整加挂,实物资产,退市
10002065,510050C2003M02700,50ETF购2020年3月2700,510050.SH,ETF期权,认购,欧式,2.7,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.2314,调整加挂,实物资产,退市
10002066,510050C2003M02750,50ETF购2020年3月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.1914,调整加挂,实物资产,退市
10002067,510050C2003M02800,50ETF购2020年3月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.155,调整加挂,实物资产,退市
10002068,510050C2003M02850,50ETF购2020年3月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.1232,调整加挂,实物资产,退市
10002069,510050C2003M02900,50ETF购2020年3月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.0954,调整加挂,实物资产,退市
10002070,510050C2003M02950,50ETF购2020年3月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.0722,调整加挂,实物资产,退市
10002071,510050C2003M03000,50ETF购2020年3月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.054,调整加挂,实物资产,退市
10002072,510050C2003M03100,50ETF购2020年3月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.0286,调整加挂,实物资产,退市
10002073,510050C2003M03200,50ETF购2020年3月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.0145,调整加挂,实物资产,退市
10002074,510050P2003M02700,50ETF沽2020年3月2700,510050.SH,ETF期权,认沽,欧式,2.7,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.02,调整加挂,实物资产,退市
10002075,510050P2003M02750,50ETF沽2020年3月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.0297,调整加挂,实物资产,退市
10002076,510050P2003M02800,50ETF沽2020年3月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.0432,调整加挂,实物资产,退市
10002077,510050P2003M02850,50ETF沽2020年3月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.0608,调整加挂,实物资产,退市
10002078,510050P2003M02900,50ETF沽2020年3月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.0829,调整加挂,实物资产,退市
10002079,510050P2003M02950,50ETF沽2020年3月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.1092,调整加挂,实物资产,退市
10002080,510050P2003M03000,50ETF沽2020年3月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.1415,调整加挂,实物资产,退市
10002081,510050P2003M03100,50ETF沽2020年3月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.2169,调整加挂,实物资产,退市
10002082,510050P2003M03200,50ETF沽2020年3月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2020-03,2019-12-02,2020-03-25,2020-03-25,2020-03-26,0.309,调整加挂,实物资产,退市
10002083,510050C2006M02700,50ETF购2020年6月2700,510050.SH,ETF期权,认购,欧式,2.7,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.2678,调整加挂,实物资产,退市
10002084,510050C2006M02750,50ETF购2020年6月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.2308,调整加挂,实物资产,退市
10002085,510050C2006M02800,50ETF购2020年6月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.1972,调整加挂,实物资产,退市
10002086,510050C2006M02850,50ETF购2020年6月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.1667,调整加挂,实物资产,退市
10002087,510050C2006M02900,50ETF购2020年6月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.1394,调整加挂,实物资产,退市
10002088,510050C2006M02950,50ETF购2020年6月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.1155,调整加挂,实物资产,退市
10002089,510050C2006M03000,50ETF购2020年6月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.095,调整加挂,实物资产,退市
10002090,510050C2006M03100,50ETF购2020年6月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.0627,调整加挂,实物资产,退市
10002091,510050C2006M03200,50ETF购2020年6月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.0403,调整加挂,实物资产,退市
10002092,510050P2006M02700,50ETF沽2020年6月2700,510050.SH,ETF期权,认沽,欧式,2.7,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.0371,调整加挂,实物资产,退市
10002093,510050P2006M02750,50ETF沽2020年6月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.05,调整加挂,实物资产,退市
10002094,510050P2006M02800,50ETF沽2020年6月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.0643,调整加挂,实物资产,退市
10002095,510050P2006M02850,50ETF沽2020年6月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.0832,调整加挂,实物资产,退市
10002096,510050P2006M02900,50ETF沽2020年6月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.1066,调整加挂,实物资产,退市
10002097,510050P2006M02950,50ETF沽2020年6月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.1316,调整加挂,实物资产,退市
10002098,510050P2006M03000,50ETF沽2020年6月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.1608,调整加挂,实物资产,退市
10002099,510050P2006M03100,50ETF沽2020年6月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.2271,调整加挂,实物资产,退市
10002100,510050P2006M03200,50ETF沽2020年6月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2020-06,2019-12-02,2020-06-24,2020-06-24,2020-06-25,0.3108,调整加挂,实物资产,退市
10002101,510050C1912M03300,50ETF购2019年12月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2019-12,2019-12-09,2019-12-25,2019-12-25,2019-12-26,0.0007,波动加挂,实物资产,退市
10002102,510050P1912M03300,50ETF沽2019年12月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2019-12,2019-12-09,2019-12-25,2019-12-25,2019-12-26,0.364,波动加挂,实物资产,退市
10002103,510050C2001M03300,50ETF购2020年1月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-01,2019-12-09,2020-01-22,2020-01-22,2020-01-23,0.0015,波动加挂,实物资产,退市
10002104,510050P2001M03300,50ETF沽2020年1月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2020-01,2019-12-09,2020-01-22,2020-01-22,2020-01-23,0.364,波动加挂,实物资产,退市
10002105,510050C2003M03300,50ETF购2020年3月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-03,2019-12-09,2020-03-25,2020-03-25,2020-03-26,0.0093,波动加挂,实物资产,退市
10002106,510050P2003M03300,50ETF沽2020年3月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2020-03,2019-12-09,2020-03-25,2020-03-25,2020-03-26,0.364,波动加挂,实物资产,退市
10002107,510050C2006M03300,50ETF购2020年6月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-06,2019-12-09,2020-06-24,2020-06-24,2020-06-25,0.0276,波动加挂,实物资产,退市
10002108,510050P2006M03300,50ETF沽2020年6月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2020-06,2019-12-09,2020-06-24,2020-06-24,2020-06-25,0.364,波动加挂,实物资产,退市
10002109,510050C1912M03400,50ETF购2019年12月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2019-12,2019-12-16,2019-12-25,2019-12-25,2019-12-26,0.0003,波动加挂,实物资产,退市
10002110,510050P1912M03400,50ETF沽2019年12月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2019-12,2019-12-16,2019-12-25,2019-12-25,2019-12-26,0.4,波动加挂,实物资产,退市
10002111,510050C2001M03400,50ETF购2020年1月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2020-01,2019-12-16,2020-01-22,2020-01-22,2020-01-23,0.001,波动加挂,实物资产,退市
10002112,510050P2001M03400,50ETF沽2020年1月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2020-01,2019-12-16,2020-01-22,2020-01-22,2020-01-23,0.4,波动加挂,实物资产,退市
10002113,510050C2003M03400,50ETF购2020年3月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2020-03,2019-12-16,2020-03-25,2020-03-25,2020-03-26,0.0104,波动加挂,实物资产,退市
10002114,510050P2003M03400,50ETF沽2020年3月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2020-03,2019-12-16,2020-03-25,2020-03-25,2020-03-26,0.4,波动加挂,实物资产,退市
10002115,510050C2006M03400,50ETF购2020年6月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2020-06,2019-12-16,2020-06-24,2020-06-24,2020-06-25,0.0299,波动加挂,实物资产,退市
10002116,510050P2006M03400,50ETF沽2020年6月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2020-06,2019-12-16,2020-06-24,2020-06-24,2020-06-25,0.4,波动加挂,实物资产,退市
10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.2184,到期加挂,实物资产,退市
10002190,510050C2002M02850,50ETF购2020年2月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.1708,到期加挂,实物资产,退市
10002191,510050C2002M02900,50ETF购2020年2月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.1308,到期加挂,实物资产,退市
10002192,510050C2002M02950,50ETF购2020年2月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.0961,到期加挂,实物资产,退市
10002193,510050C2002M03000,50ETF购2020年2月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.0689,到期加挂,实物资产,退市
10002194,510050C2002M03100,50ETF购2020年2月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.0337,到期加挂,实物资产,退市
10002195,510050C2002M03200,50ETF购2020年2月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.0171,到期加挂,实物资产,退市
10002196,510050C2002M03300,50ETF购2020年2月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.0095,到期加挂,实物资产,退市
10002197,510050C2002M03400,50ETF购2020年2月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.0062,到期加挂,实物资产,退市
10002198,510050P2002M02800,50ETF沽2020年2月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.0098,到期加挂,实物资产,退市
10002199,510050P2002M02850,50ETF沽2020年2月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.0149,到期加挂,实物资产,退市
10002200,510050P2002M02900,50ETF沽2020年2月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.0235,到期加挂,实物资产,退市
10002201,510050P2002M02950,50ETF沽2020年2月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.04,到期加挂,实物资产,退市
10002202,510050P2002M03000,50ETF沽2020年2月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.0621,到期加挂,实物资产,退市
10002203,510050P2002M03100,50ETF沽2020年2月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.1285,到期加挂,实物资产,退市
10002204,510050P2002M03200,50ETF沽2020年2月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.22,到期加挂,实物资产,退市
10002205,510050P2002M03300,50ETF沽2020年2月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.32,到期加挂,实物资产,退市
10002206,510050P2002M03400,50ETF沽2020年2月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2020-02,2019-12-26,2020-02-26,2020-02-26,2020-02-27,0.42,到期加挂,实物资产,退市
10002207,510050C2001M03500,50ETF购2020年1月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2020-01,2019-12-31,2020-01-22,2020-01-22,2020-01-23,0.0002,波动加挂,实物资产,退市
